base_graph_id,instance_id,n,d,k,greedy,optimum,initial_upper,prefix_upper,dual_upper,endpoint,tightening_initial,tightening_prefix,initial_ratio,prefix_ratio,dual_ratio,ratio_gain_initial,ratio_gain_prefix,dual_over_optimum,initial_certified,prefix_certified,dual_certified
r2-exploration-n12-d2-r0045,2152f884f466ae7b7d872fb689b83ceb0756ec90eea1c8297bfd29d133d8d91e,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,5d9b62e0154c4fa7288ccecdc9683fe77746f2d579671c0bac27837812f013e0,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,342d9e56eb6e38dadb0b5c4bb72d10794a17d3c8544dde9ffc4b33bec1d37b95,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,6182be8755b67df492e71ef0b757e51ed06b9d540f766fb231fae6b888d4c342,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,69bba4cd29646633b4d85aa215c7bb945ae7527e1c67c95022d91aa282b2f520,12,2,5,8,9,9,9,9,interior,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0046,12b20ba9ac9dc510eb13a11960d6982f6635acc9b1d84b535ab2eba95429d0d4,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,68c70bd53056cbaf33e01eb5cbf144a27181a4783d0870641b6153c23caec879,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0046,7b60f98b30bea51ac8223f871ce0bd46b0820c131518ba65a53111ede07e2aa9,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,ecf8b0417e860de26e3a5a97cce18d2e26646213e2caddad069896a58a4ed04e,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,6861ec874bd8b0cea6ed67120d9f133d5983bdd362f3bbeac5e5c0cd15e8b593,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,8422327ace8cdc6ac8cadddee549ecbfbfe0ad84aa3ae66d293361061757b912,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,290c52c411305e780415cae43d55dc2a3f77b2d228b71fdd56190ccd539a7da2,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,57a22d213f129775bef9e42293e81b35493d6231352ebfe6530d22ef2aaa71d5,12,2,6,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,7eafd3960e879a6fb72bdf115b756c8b5a0fe417777a9d18ca45f6b079a34da3,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0047,8d6a66460ae309f35d05121ecd32a7a2acbeafc5324a579650c0189e4636aa08,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0048,61d47e5474e5c7f1fd188008f4e39c7cbe25af4aa6ce8d5b44ebb9072f2eec10,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0048,28ddbc791c1b458a313e68f0a08c6df41b9a367461b3acebc12c59089e61067c,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0048,ee4e13400cb37499275a7ecd33dea85525eddb9f7f7f86e4951b68d75a101e1e,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0048,3766e14a839fde744f41943e541033a64c043ef639e002033012e5f4a6c84845,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0048,1aa7ed290d1611500af2e8f804e2601d759bdcc5a0a7ff2479cb197cc0b27538,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0048,c0cca24d0de9d7fdfb7d11c3b7076c73b1f557dc5270978dcb94904c79781fd7,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0048,f68483b9acbd31e65863e2154dc074dd8595575ea8960ce2c849911750b7de9d,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,694d0af2ad0b4529177968e17edc30129eb32475ab0931404d96f75a86308e2c,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,1f539816f528fd30f37364759f0305aee4f696931a6f13adb3764d1764060419,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,dc85b72c7fb9ad15cb52cdabeadf61717ff60cccd074425b7c0c6d7f139f6c2e,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,84d30c019c1e2920eb568691a2f34137b7d8d2776b7af6930b3ff46fdf782d45,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,1acf0230c016d421de59bb8b7ea1ade4b9dd76a188a5f62c2df7ec21469a3530,12,2,6,11,11,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0909090909090908,0,0,0
r2-exploration-n12-d2-r0049,fd83e3f20c5dc9cbcbd794edf5493ea0e3a9c0747d5b32d0624ce1f355e1833f,12,2,9,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0049,14af3e332808e172adb2bcab0d4d017adf9ce67d5e146acf96a175266be165d4,12,2,12,12,12,12,12,12,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,bbd5b9df95f77b047bc7f739576189b469581ef330b1729f5a615ced9bde6d4c,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,fa780ea6269d8241dc91641e52defa40dafd27cdec9e5c9ee3237ad430f06331,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,3bd7ad05a4903068f8ef3a3799c59e710981634291962f5c38c4794a43b1a877,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,18448c59d0a5a26ab894d3b1c0edf2baf25c4deced5a7b7d81c9620d4dfaaec9,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,c43bf4a83c02de07a0e60bbefbd8a8a027103fc57eb221366e4e8e7223b8b36b,12,2,6,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,367f71b4aa0f4c8cb62c7df397ed6751877ae94cf24c52f2b603ceea1f4b387c,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0050,607e932f3d798f1ff0f15efc17eaea9d89c5c9e6b5cd615a9af62d176816dd61,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0051,a52768576d10a26306152cbb7a2319daada957c10e56e1dee6c07e7067e45776,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0051,1139e9f91063c022b99ae24f9fc157409c44be7619f31e10c2a66293e0da6fb7,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0051,3fbcc4affeae9be34936757c9c8afef029f2d57bd45e9d020f52b892a889cda6,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0051,adefb594b365138d2deb87445c110c3fde4c2b19e3ceb69e742219e158c5f406,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0051,4550e6e2b2a0be7c46270ab424b3de20cb6e9cba4053599591c636cf337fc41a,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0051,1835f2467a9feab380b9784491c0d20af6b273b8de47651b71dff0b940857d14,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0051,3586a978d6a35cc890346d9cc279d2e13dcb2bb25a4b15aaeefc651a7ad87b11,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0052,6565e572f73ef16fb5d67a57bd8f3246270bb91990ea28d1710fcf785cba5a2b,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0052,7b33563c7baf03cd426c8d86aa38a637ad1c2fbbcacb7f6c98e0ddd706b8077a,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0052,f8dd9e3ce77c15fb61f48b1d0117a1bac1e2f518504ae3f8b4f93ae1a847b044,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0052,e5b7af8876a9ada331503bfc0a2e67e51ff7a64fe0c7417a70f5f9b88180b52b,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0052,e1fa1069493846e2e3c4ceb73fdd0a5dbcd173e32236fbe377aad6d3f168d88e,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0052,ab376badde35a7bdae8e0b4761126b1095c1874ad79238ab17199a2c4e2abee3,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0052,abe30ad42c30297ceaeebd5dd56603234a4c1a68db12d2c0d6528fbbc17b618e,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0053,5685e49125bd54d10c601d9da4fd57d1d7c5283ca03cf03e33504dda8029c391,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0053,9bfdfbc1131394f7f190d74498a468da3b808a17c6d8f9b2954dce25eaa8fc6a,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0053,e8caf9d105465f7b2510705627c93dd90811bd198ec7a17647ec0ad4eca1b28d,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0053,50bff71298ac67e2065433c08411787e56d6eb05331441b3c3eaad9f76595d57,12,2,5,8,9,10,10,10,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0053,4c43c91fb40beb7e4ebdbf63cdcffdf297ce3a57f0256316b5f4094d49cb91f7,12,2,6,9,10,11,11,11,interior,0,0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,1.1,0,0,0
r2-exploration-n12-d2-r0053,468da2ad49e127856a1fe35bfd0ead4bfaf6298a3de59dbde4719994fabc7bc4,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0053,0af0b34f45e52ba89b890c4edb8257a13971604bd9c92abdb5e1dd04c02f3645,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,3ba462af810e3814c70dc01f2e38e627406345863a7966f8845ab5fc87f399e6,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,5fdcdda863f7432fb49e604404cf7311baf748e90ecb8697b4f31a966433f5e1,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,7dacb7c58be48af08cb18aa2f7f47e130bc22cd35b12443ff18143d608a68d66,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,4951ed9648ee7d491294d222da30ff15758bb7c8d4427ad0541af385c93a8fd3,12,2,5,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,5aa110dec3e53fd448759bf846e7099e7fb911397c13ca17d68ec0a33ad3ce93,12,2,6,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,c82d134e9545a9956c3e58eafe221cef3fc8bb12726a9f52a7c421d789b94640,12,2,9,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0054,bc1dc8e4db002df10147d40899b3b3c873615d5593ac4dc8f44f9c473c12f445,12,2,12,8,8,8,8,8,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0055,ddacb55aee4e9d0339baef206ca3d939071778e81a25a1bed405d8ca6087c562,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0055,ce7c1e6c436c11130663fe6523175199a59e8a1e2dd4916dfe0c41794f8fe9f9,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0055,4a30d5370c3bbb84406fb5c61b849ed37ff36079b475ebdd6267464845e50617,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0055,fd024fb8cb1c11bdb736d1cf5e553f4bae29aa9db8733c954569360ab584919d,12,2,5,8,9,10,10,10,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0055,4912d2ec467e1530dc60053005e81be11d7c2e8765cfda9edf82056bc1147922,12,2,6,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0055,60889ec6d314de98d21b84230d1a6d4e64bd692cca4dec327f852e85d656b631,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0055,e3497c5b99964f71375acb9bd9d320871d79cf539964cd3b65e35c7a567152dc,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,2d2daee0ed665afc098a54d1fff06aae5ec8ff7f3c56585aee8dffd094db624a,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,90d5ea87191bcd9d9a92cf40344464b4ecdd163940ff6a2a0bc76461e2f45192,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,afb2584d92e81b831b0fd3882a60b7f3a04b1115383784d8be15e352e5720414,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,b70755f789f2d3ea4103cdbc110398828db9281985cda6183d72d3bade85f865,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,23e012c1d644f28969e59b27bfc6480358e4590777f3610dfc1ec13b8d4f5a34,12,2,6,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,8082ef9726bc0e00ec9eedca08dc0c716495f32c5af2f27ecabf8c03518596a0,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0056,12f077963378538fcd869140d29f05d706f892ff8fa68aa08a0d05415920188a,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,e8681ccf952aaf543ebb2f724cdc6efa194a55e65eb40ff4b97812921250bd88,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,e19d0b013d8efc71e9738a8587088f79dec9373c22cc0f78c3f96588907887ab,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,2865db65662230dfe116ec69c0e3bfa417a142456dc9bd08c29139c19eed7d70,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,3e9726f3cd302c75352234821e36ef394bac1c274626570098f822852bec0069,12,2,5,9,9,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0057,04c1aab812317861d931e2ccf4f5d3de5e772defc7c455efae64bda7186954a5,12,2,6,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,89b29d6d8e424329ab382cb95e6e838d2693b1eab2b5b227c1a2e5f0e57faf30,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0057,87b1126ca129bc26af5ae4ec196b62991b0002b8179356b96add38b105c8fc1d,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,8d1fc85344ddd66df0ad641400b594f88a2213480eb3687bad544215a20fad68,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,1d0333afadf1d29002a177303b44bc499b707b8ee6a5c6ae129f95296a7cd0cf,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,3068e25fdfef12f68c882861b00dde642e04048b2ba3e669ed57755e840c5336,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,3585ed297fff052f9e47fb411e9795480321e9eaf4aa2fdc4a5dfe7d0f99e7eb,12,2,5,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,0e050215130924b9e6e416a89c8bd9df8a64b9288d4636ed4d6acdd1db1553dd,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,777dcbe9c66b83e539270a7066f3a9d10e4548eb87e02967141a429ff3c3e5e0,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0058,b0a4bbf48d6bdc16e0bfe2b0977eb4cb2542124f0230117a54b2b25bdb76991b,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0059,57fcddcba5439388ed21e058878e6c5ee42260f03f1451514e54aed02b9f8082,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0059,2a4a0b47fcb1bff5c660aee5675b67b844273f2fc8c69e97afbaf903b835aca5,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0059,557e1f243656412463d757b1a0094e83d5dc075545307036027343e6c5d64c2c,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0059,a4276e1ded7e398f764174919520d5c05190f3568fa0d577a8879adc142c516d,12,2,5,8,9,10,10,10,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0059,3b124ace0874b449667ec5dc244a3c4bb6ed75d4ff81913547efd3d36ee61fe0,12,2,6,9,10,11,11,11,interior,0,0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,1.1,0,0,0
r2-exploration-n12-d2-r0059,492bf8eaffc658476abaf1d90e5ce2ab7d1eb7d5f978867612bc225661a5e771,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0059,9a1c652c5dde9d0c55cafdf7ece8ef7b6847188a7acb39ededa707d4015cf401,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,0829d259f5d98239ea0746272b8605e4054d62c22aa31476c2a4c3e56397e2d2,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,c57c1e487e25f763e2006b53e53f77d1521d1f5dfa532cd4ed23a71c41a15a74,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,da9fa996751d4aa5c30f69d6e216e2f7f3695cfd5e07854791591122881bbe74,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,e81867fdb2755278bbdcd300b04489ff1f04df184ba0bd345da94cfbeb64debb,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,edbd2a84a424335532d04ae79847ca3cb809159844634795b71b0df693fdae66,12,2,6,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,72acb4f95af8c93d64a266f96a5dc64979ee08ab057005ef40fe6bdb46999be5,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0060,94d3d182033fd4c5e0123a535c1d917d54d109c0463a4b2fb9829b872a35370d,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0061,3cb580f3735c336e25231177aa7c44ed7e1b557e5447b7ef65f20f745060d18c,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0061,7ecda4ad6d66c9b92fdadcd8e52e20c5719fe7602966a6b2f6d92a88d4a6e28c,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0061,ce68e08100000c99a4a16f6bceddbbdc5a62e2dc0bb73d74582b296a661ae49f,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0061,ce79771fe55c08b7b4da41fd9ad444b2ff22cbcb2c5179e8e09059841855d651,12,2,5,9,9,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0061,9f60717e2aa99754d227519368ceac6340b772c4362e33b4c83eaae1ce848915,12,2,6,10,10,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.1,0,0,0
r2-exploration-n12-d2-r0061,d27607c05002b4d39b83feaabdaa7101ae269f42b54320260d13217310a9e61a,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0061,92bf8648a991ac263b56253619a916d0875da21a6e38e81eabd559804d9e59fb,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0062,15456d4132ed63c1577e4710d42527c4f2c89bf4a68886076c0fc04d13d02057,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0062,3de1f95b377a1f72b6dfbe1991e8398b628052724ca848223ac6b8d4168090a9,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0062,01b020d4d93d97ba24ac50573af5e315cb78975c200937448c10467b1352cd59,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0062,81ef831fb1255a8fb37f30395d6609cac6f92b6d9eaa023713e43b90d68a6ded,12,2,5,8,10,10,10,10,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0062,b863da6ddbbebd9ab7eb6e1287e6f51136239b830e82053a3558aaf8b86fbdea,12,2,6,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0062,efa2a0699b40caa32528ac4882b3d2111bf436d3bd86d8821c259a5f6c15c2bb,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0062,4ff420be5b1cd742a7f0697d5f07a82675021a2355e6b12b24484c26911870ec,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0063,db1745fe3e4f5251b67b99d2c6ab0eb6ad1e3c7e638828b1b25d110ad0b07aeb,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
